brand,category,region,bundle_id,date,wave,raw_value,pivot_raw_value,rescaled_value
Copilot,finance,US,3,2026-05-10,t2,26,18,144.44
Lunch Money,finance,US,3,2026-05-10,t2,1,18,5.56
Origin,finance,US,4,2026-04-27,t1,15,9,166.67
Cleo,finance,US,4,2026-04-27,t1,0,9,0.0
Tiller,finance,US,4,2026-04-27,t1,0,9,0.0
Origin,finance,US,4,2026-04-28,t1,14,11,127.27
Cleo,finance,US,4,2026-04-28,t1,0,11,0.0
Tiller,finance,US,4,2026-04-28,t1,0,11,0.0
Origin,finance,US,4,2026-04-29,t1,13,10,130.0
Cleo,finance,US,4,2026-04-29,t1,0,10,0.0
Tiller,finance,US,4,2026-04-29,t1,0,10,0.0
Origin,finance,US,4,2026-04-30,t1,14,11,127.27
Cleo,finance,US,4,2026-04-30,t1,0,11,0.0
Tiller,finance,US,4,2026-04-30,t1,0,11,0.0
Origin,finance,US,4,2026-05-01,t1,15,13,115.38
Cleo,finance,US,4,2026-05-01,t1,0,13,0.0
Tiller,finance,US,4,2026-05-01,t1,0,13,0.0
Origin,finance,US,4,2026-05-02,t1,20,11,181.82
Cleo,finance,US,4,2026-05-02,t1,0,11,0.0
Tiller,finance,US,4,2026-05-02,t1,0,11,0.0
Origin,finance,US,4,2026-05-03,t1,18,10,180.0
Cleo,finance,US,4,2026-05-03,t1,0,10,0.0
Tiller,finance,US,4,2026-05-03,t1,0,10,0.0
Origin,finance,US,4,2026-05-04,t2,17,11,154.55
Cleo,finance,US,4,2026-05-04,t2,0,11,0.0
Tiller,finance,US,4,2026-05-04,t2,0,11,0.0
Origin,finance,US,4,2026-05-05,t2,18,10,180.0
Cleo,finance,US,4,2026-05-05,t2,0,10,0.0
Tiller,finance,US,4,2026-05-05,t2,0,10,0.0
Origin,finance,US,4,2026-05-06,t2,18,10,180.0
Cleo,finance,US,4,2026-05-06,t2,0,10,0.0
Tiller,finance,US,4,2026-05-06,t2,0,10,0.0
Origin,finance,US,4,2026-05-07,t2,16,9,177.78
Cleo,finance,US,4,2026-05-07,t2,0,9,0.0
Tiller,finance,US,4,2026-05-07,t2,0,9,0.0
Origin,finance,US,4,2026-05-08,t2,15,9,166.67
Cleo,finance,US,4,2026-05-08,t2,0,9,0.0
Tiller,finance,US,4,2026-05-08,t2,0,9,0.0
Origin,finance,US,4,2026-05-09,t2,18,8,225.0
Cleo,finance,US,4,2026-05-09,t2,0,8,0.0
Tiller,finance,US,4,2026-05-09,t2,0,8,0.0
Origin,finance,US,4,2026-05-10,t2,18,7,257.14
Cleo,finance,US,4,2026-05-10,t2,0,7,0.0
Tiller,finance,US,4,2026-05-10,t2,0,7,0.0
